isNews,otherWebsiteLink,href,follow_allowed,isFileLink,isBaseOnly,containsNOfollowKeyword,rel,title,urlLength,titleLength,nOfDdigits,nOfForwardSlash,nOfDot,nOfEqual,nOfHash
TRUE,FALSE,https://www.f5haber.com/ekonomi/bakan-elvan-salginin-basindan-bugune-kadar-merkezi-yonetim-butcesinden-79-milyar-liralik-harcama-yaptik-5939420,TRUE,FALSE,FALSE,FALSE,,Bakan Elvan: Salgının başından bugüne kadar merkezi yönetim bütçesinden 79 milyar liralık harcama yaptık,143,104,2,4,2,0,0
FALSE,TRUE,https://twnews.it,TRUE,FALSE,FALSE,FALSE,,,17,0,0,2,1,0,0
FALSE,TRUE,https://twnews.cz,TRUE,FALSE,FALSE,FALSE,,,17,0,0,2,1,0,0
FALSE,TRUE,https://twnews.pl,TRUE,TRUE,FALSE,FALSE,,,17,0,0,2,1,0,0
FALSE,FALSE,https://www.borsagundem.com/piyasa-ekrani/hisse-detay/KUTPO,TRUE,FALSE,FALSE,FALSE,,,59,0,0,5,2,0,0
FALSE,FALSE,https://www.borsagundem.com/piyasa-ekrani/hisse-detay/GEDZA,TRUE,FALSE,FALSE,FALSE,,,59,0,0,5,2,0,0
FALSE,TRUE,http://www.gazetevatan.com/merkez-bankasi-ndan-flas-dolar-euro-aciklamasi--1393310-ekonomi/,TRUE,FALSE,FALSE,FALSE,,Merkez Bankası'ndan flaş dolar euro açıklaması!,91,47,0,4,2,0,0
FALSE,TRUE,http://www.gazetevatan.com/maske-ile-ilgili-flas-karar-tarih-oluyor-gerekmeyecek-1393250-gundem-galeri-haber/,TRUE,FALSE,FALSE,FALSE,,Maske ile ilgili flaş karar! Tarih oluyor! Gerekmeyecek,109,55,0,4,2,0,0
FALSE,TRUE,http://www.gazetevatan.com/petrol-mujdesi-bakan-donmez-tarih-verdi-1393308-ekonomi/,TRUE,FALSE,FALSE,FALSE,,Petrol müjdesi! Bakan Dönmez tarih verdi,83,40,0,4,2,0,0
FALSE,TRUE,/TR/AL/sou/www.fotomac.com.tr/fotomac,TRUE,FALSE,FALSE,FALSE,,,37,0,0,5,3,0,0
TRUE,FALSE,https://www.turkish.shafaqna.com/TR/AL/5891971,TRUE,FALSE,FALSE,FALSE,,,46,0,0,5,3,0,0
TRUE,FALSE,https://www.posta.com.tr/erkekler-iliskilerini-neden-gizler-haber-fotograf-2329623,TRUE,FALSE,FALSE,FALSE,,,82,0,0,3,3,0,0
TRUE,FALSE,https://www.posta.com.tr/rihanna-ve-megan-fox-formunu-ona-borclu-unlulerin-zayiflatan-icecegi-haber-fotograf-2332427,TRUE,FALSE,FALSE,FALSE,,,116,0,0,3,3,0,0
TRUE,FALSE,https://www.haberler.com/photshop-un-son-kurbani-aynadaki-yuzu-ele-verdi-14161673-haberi/,TRUE,FALSE,FALSE,FALSE,,Daha önceki photoshop kazalarını unutun! Dansöz Asena resmen yüzünü değiştirdi,89,78,0,4,2,0,0
FALSE,FALSE,https://qoshe.com/gazete/haaretz,TRUE,FALSE,FALSE,FALSE,,,32,0,0,4,1,0,0
FALSE,FALSE,https://qoshe.com/gazete/il-manifesto-global-en,TRUE,FALSE,FALSE,FALSE,,,47,0,0,4,1,0,0
TRUE,FALSE,https://www.sondakika.com/haber/haber-altin-522-5-lira-ile-son-7-ayin-en-yuksek-14162301/,TRUE,FALSE,FALSE,FALSE,,"Altın 522,5 lira ile son 7 ayın en yüksek seviyesinde",89,53,5,5,2,0,0
FALSE,FALSE,https://www.haberturk.com/ekonomi/savunma-sanayi,TRUE,FALSE,FALSE,FALSE,,Savunma Sanayi,48,14,0,4,2,0,0
TRUE,FALSE,https://www.f5haber.com/siyaset/ak-partili-turan-genel-kanaatimiz-secim-barajinin-indirilmesi-yonunde-5939415,TRUE,FALSE,FALSE,FALSE,,AK Partili Turan: Genel kanaatimiz seçim barajının indirilmesi yönünde,109,70,0,4,2,0,0
FALSE,TRUE,https://twnews.se,TRUE,FALSE,FALSE,FALSE,,,17,0,0,2,1,0,0
FALSE,TRUE,https://twnews.nl,TRUE,FALSE,FALSE,FALSE,,,17,0,0,2,1,0,0
FALSE,TRUE,https://twnews.co,TRUE,FALSE,FALSE,FALSE,,,17,0,0,2,1,0,0
FALSE,FALSE,https://www.borsagundem.com/piyasa-ekrani/hisse-detay/ISGSY,TRUE,FALSE,FALSE,FALSE,,,59,0,0,5,2,0,0
FALSE,FALSE,https://www.borsagundem.com/piyasa-ekrani/hisse-detay/MERIT,TRUE,FALSE,FALSE,FALSE,,,59,0,0,5,2,0,0
FALSE,TRUE,http://www.gazetevatan.com/imza-atan-parayi-alamaz-calisanlar-icin-flas-aciklama-yuzde-50--1393274-ekonomi/,TRUE,FALSE,FALSE,FALSE,,İmza atan parayı alamaz! Çalışanlar için flaş açıklama! Yüzde 50 fazla ücret...,107,79,2,4,2,0,0
FALSE,TRUE,/TR/AL/sou/www.fotomac.com.tr/fotomac,TRUE,FALSE,FALSE,FALSE,,,37,0,0,5,3,0,0
TRUE,FALSE,https://www.turkish.shafaqna.com/TR/AL/5891970,TRUE,FALSE,FALSE,FALSE,,,46,0,0,5,3,0,0
FALSE,TRUE,/TR/AL/sou/www.aa.com.tr/Anadolu Ajansı,TRUE,FALSE,FALSE,FALSE,,,39,0,0,5,3,0,0
TRUE,FALSE,https://www.posta.com.tr/dogru-partner-secimi-nasil-olmali-2333572,TRUE,FALSE,FALSE,FALSE,,,66,0,0,3,3,0,0
TRUE,FALSE,https://www.posta.com.tr/yuzunuzdeki-sivilceler-sagliginizi-ele-veriyor-haber-fotograf-2334237,TRUE,FALSE,FALSE,FALSE,,,94,0,0,3,3,0,0
TRUE,FALSE,https://www.posta.com.tr/iliskiye-girmeden-duramiyor-130-erkekle-haber-fotograf-2334227,TRUE,FALSE,FALSE,FALSE,,,87,0,0,3,3,0,0
TRUE,FALSE,https://www.haberler.com/kayseri-deki-silahli-saldirida-baba-ve-oglu-14161998-haberi/,TRUE,FALSE,FALSE,FALSE,,Akraba kavgası kanlı bitti! Kurşunların hedefi olan baba ile oğul hayata tutunamadı,85,83,0,4,2,0,0
FALSE,FALSE,https://qoshe.com/gazete/japan-today,TRUE,FALSE,FALSE,FALSE,,,36,0,0,4,1,0,0
FALSE,FALSE,https://qoshe.com/gazete/khaama-press-en,TRUE,FALSE,FALSE,FALSE,,,40,0,0,4,1,0,0
TRUE,FALSE,https://www.sondakika.com/haber/haber-oyuncu-ece-hakim-harvard-universitesi-nden-mezun-14162299/,TRUE,FALSE,FALSE,FALSE,,"Oyuncu Ece Hakim, Harvard Üniversitesi’nden mezun oldu",96,54,0,5,2,0,0
FALSE,FALSE,https://www.haberturk.com/ekonomi/emlak,TRUE,FALSE,FALSE,FALSE,,Emlak,39,5,0,4,2,0,0
TRUE,FALSE,https://www.f5haber.com/medya/hurriyet-yazari-abdulkadir-selvi-2023-seciminde-hdpnin-egiliminin-etkili-olacagina-inaniyorum-5939407,TRUE,FALSE,FALSE,FALSE,,Hürriyet yazarı Abdulkadir Selvi: 2023 seçiminde HDP’nin eğiliminin etkili olacağına inanıyorum,131,95,4,4,2,0,0
FALSE,TRUE,https://twnews.at,TRUE,FALSE,FALSE,FALSE,,,17,0,0,2,1,0,0
FALSE,TRUE,https://showsport.me,TRUE,TRUE,FALSE,FALSE,,,20,0,0,2,1,0,0
FALSE,TRUE,http://www.borsagundem.com/piyasa-ekrani/kripto-para/BTC,TRUE,FALSE,FALSE,FALSE,,,56,0,0,5,2,0,0
FALSE,TRUE,http://www.borsagundem.com/piyasa-ekrani/kripto-para/ETH,TRUE,FALSE,FALSE,FALSE,,,56,0,0,5,2,0,0
TRUE,FALSE,http://www.gazetevatan.com/araba-sahibi-olan-herkesi-kapsiyor-sigorta-kapsami-disinda-tutul-1393284-gundem/,TRUE,FALSE,FALSE,FALSE,,Araba sahibi olan herkesi kapsıyor! Sigorta kapsamı dışında tutulacak,107,69,0,4,2,0,0
TRUE,FALSE,http://www.gazetevatan.com/erkek-arkadasinin-evinin-terasindan-dusmustu-gizem-cozuldu-1393302-yasam/,TRUE,FALSE,FALSE,FALSE,,Erkek arkadaşının evinin terasından düşmüştü! Gizem çözüldü,100,59,0,4,2,0,0
TRUE,FALSE,https://www.turkish.shafaqna.com/TR/AL/5891968,TRUE,FALSE,FALSE,FALSE,,,46,0,0,5,3,0,0
TRUE,FALSE,https://www.posta.com.tr/cikolata-kisti-kansere-yol-acar-mi-2333936,TRUE,FALSE,FALSE,FALSE,,,67,0,0,3,3,0,0
TRUE,FALSE,https://www.posta.com.tr/ergenlikte-ciddi-motivasyon-kaybi-gorulebiliyor-2333946,TRUE,FALSE,FALSE,FALSE,,,80,0,0,3,3,0,0
TRUE,FALSE,https://www.haberler.com/minili-pozu-begeni-butonunu-cokermisti-pinar-14161431-haberi/,TRUE,FALSE,FALSE,FALSE,,"Minili pozu beğeni butonunu çökerten Pınar Altuğ, bu sefer de spor yaptığı anları paylaştı",86,90,0,4,2,0,0
FALSE,FALSE,https://qoshe.com/gazete/middle-east-monitor-en,TRUE,FALSE,FALSE,FALSE,,,47,0,0,4,1,0,0
FALSE,FALSE,https://qoshe.com/gazete/new-eastern-outlook-en,TRUE,FALSE,FALSE,FALSE,,,47,0,0,4,1,0,0
FALSE,FALSE,https://qoshe.com/gazete/nikkei-asian-review,TRUE,FALSE,FALSE,FALSE,,,44,0,0,4,1,0,0
TRUE,FALSE,https://www.sondakika.com/haber/haber-sedat-peker-iddialarinin-ardindan-gundeme-gelen-14162275/,TRUE,FALSE,FALSE,FALSE,,Sedat Peker iddialarının ardından gündeme gelen Emniyet Genel Müdür Yardımcısı Çalışkan: Beni nasıl açığa alacaklar bir görelim bakalım,95,135,0,5,2,0,0
FALSE,FALSE,https://www.haberturk.com/projeler/cekmekoy,TRUE,FALSE,FALSE,FALSE,,Projeler,43,8,0,4,2,0,0
TRUE,FALSE,https://www.f5haber.com/meteoroloji-uyardi-hafta-boyunca-yagis-var-fotogaleri-5939368,TRUE,FALSE,FALSE,FALSE,,Meteoroloji uyardı: Hafta boyunca yağış var,85,43,0,3,2,0,0
FALSE,TRUE,https://readsport.de,TRUE,FALSE,FALSE,FALSE,,,20,0,0,2,1,0,0
FALSE,TRUE,https://readsport.it,TRUE,FALSE,FALSE,FALSE,,,20,0,0,2,1,0,0
FALSE,TRUE,https://readsport.es,TRUE,FALSE,FALSE,FALSE,,,20,0,0,2,1,0,0
FALSE,TRUE,http://www.borsagundem.com/piyasa-ekrani/kripto-para/EXEN,TRUE,FALSE,FALSE,FALSE,,,57,0,0,5,2,0,0
FALSE,TRUE,http://www.borsagundem.com/piyasa-ekrani/kripto-para/XRP,TRUE,FALSE,FALSE,FALSE,,,56,0,0,5,2,0,0
FALSE,TRUE,http://www.borsagundem.com/piyasa-ekrani/kripto-para/LTC,TRUE,FALSE,FALSE,FALSE,,,56,0,0,5,2,0,0
TRUE,FALSE,http://www.gazetevatan.com/secim-baraji-yuzde-7-e-iniyor-ak-parti-dugmeye-basti-1393265-gundem/,TRUE,FALSE,FALSE,FALSE,,Seçim barajı yüzde 5'e iniyor! AK Parti düğmeye bastı,95,53,1,4,2,0,0
TRUE,FALSE,http://www.gazetevatan.com/kredi-ve-kredi-karti-borcu-olan-milyonlari-ilgilendiriyor-faiz-y-1393049-ekonomi-galeri-haber/,TRUE,FALSE,FALSE,FALSE,,Kredi ve kredi kartı borcu olan milyonları ilgilendiriyor! Faiz yükü artık...,121,77,0,4,2,0,0
FALSE,TRUE,/TR/AL/sou/www.cnnturk.com/CNN Turk,TRUE,FALSE,FALSE,FALSE,,,35,0,0,5,2,0,0
TRUE,FALSE,https://www.turkish.shafaqna.com/TR/AL/5891967,TRUE,FALSE,FALSE,FALSE,,,46,0,0,5,3,0,0
FALSE,TRUE,/TR/AL/sou/www.cnnturk.com/CNN Turk,TRUE,FALSE,FALSE,FALSE,,,35,0,0,5,2,0,0
TRUE,FALSE,https://www.posta.com.tr/suyu-dokme-oyun-2333870,TRUE,FALSE,FALSE,FALSE,,,48,0,0,3,3,0,0
TRUE,FALSE,https://www.posta.com.tr/cicekli-kitap-ayraci-nasil-yapilir-oyun-etkinlik-2333868,TRUE,FALSE,FALSE,FALSE,,,81,0,0,3,3,0,0
TRUE,FALSE,https://www.haberler.com/imajini-degistiren-basarili-oyuncu-arzum-onan-14161843-haberi/,TRUE,FALSE,FALSE,FALSE,,"İmajını değiştiren başarılı oyuncu Arzum Onan, saçlarını kısacık kestirdi",87,73,0,4,2,0,0
FALSE,FALSE,https://qoshe.com/gazete/oped-column-en,TRUE,FALSE,FALSE,FALSE,,,39,0,0,4,1,0,0
FALSE,FALSE,https://qoshe.com/gazete/pravdask,TRUE,FALSE,FALSE,FALSE,,,33,0,0,4,1,0,0
TRUE,FALSE,https://www.sondakika.com/haber/haber-iki-kadinin-katil-zanlisinin-babasinin-da-kadin-14162252/,TRUE,FALSE,FALSE,FALSE,,İki kadının katil zanlısının babasının da kadın katili olduğu ortaya çıktı,95,74,0,5,2,0,0
FALSE,FALSE,https://www.haberturk.com/ekonomi/girisimcilik,TRUE,FALSE,FALSE,FALSE,,Girişimcilik,46,12,0,4,2,0,0
TRUE,FALSE,https://www.f5haber.com/saglik/bakan-varank-duyurdu-yerli-asi-icin-gonullu-araniyor-5939342,TRUE,FALSE,FALSE,FALSE,,Bakan Varank duyurdu: Yerli aşı için gönüllü aranıyor,91,53,0,4,2,0,0
FALSE,TRUE,https://readsport.fr,TRUE,FALSE,FALSE,FALSE,,,20,0,0,2,1,0,0
FALSE,TRUE,mailto:info@theworldnews.net,TRUE,FALSE,FALSE,FALSE,,,28,0,0,0,1,0,0
FALSE,TRUE,http://www.borsagundem.com/piyasa-ekrani/kripto-para/BCH,TRUE,FALSE,FALSE,FALSE,,,56,0,0,5,2,0,0
FALSE,FALSE,https://www.borsagundem.com/gunun-haberleri,TRUE,FALSE,FALSE,FALSE,,,43,0,0,3,2,0,0
FALSE,TRUE,http://www.gazetevatan.com/edho-nun-zeynep-i-ece-hakim-hayalini-gerceklestirdi-sosyal-medyadan-duyurdu--66131-galeri-magazin-fotogaleri/?fc=ok&NewID=76F18541-5CAF-4E7B-8CAB-85DA1B402F79,TRUE,FALSE,FALSE,FALSE,,Güzel oyuncu hayalini gerçekleştirdi! Sosyal medyadan duyurdu...,185,64,0,4,2,2,0
FALSE,TRUE,http://www.gazetevatan.com/tum-dunya-onlarin-askini-konusmustu-sarah-ve-musa-nin-son-hali--66108-galeri-yasam-fotogaleri/,TRUE,FALSE,FALSE,FALSE,,Tüm dünya onları konuşmuştu! Sarah ve Musa'nın son hali şok etti...,121,67,0,4,2,0,0
FALSE,TRUE,http://www.gazetevatan.com/kuzey-kore-lideri-kim-jong-un-ailesinin-gozu-onunde-ifam-ettirdi--66133-galeri-dunya-fotogaleri/?fc=ok&NewID=31567E9B-6522-44DE-A2AA-1D59DE37B60C,TRUE,FALSE,FALSE,FALSE,,Kuzey Kore lideri Kim Jong-Un ailesinin gözü önünde ifam ettirdi!,172,65,0,4,2,2,0
TRUE,FALSE,https://www.turkish.shafaqna.com/TR/AL/5891966,TRUE,FALSE,FALSE,FALSE,,,46,0,0,5,3,0,0
FALSE,TRUE,/TR/AL/sou/www.cnnturk.com/CNN Turk,TRUE,FALSE,FALSE,FALSE,,,35,0,0,5,2,0,0
TRUE,FALSE,https://www.posta.com.tr/bebek-arabasiyla-gezdirdigi-felcli-kopek-kok-hucre-nakli-ile-yurudu-haber-fotograf-2333956,TRUE,FALSE,FALSE,FALSE,,,115,0,0,3,3,0,0
TRUE,FALSE,https://www.posta.com.tr/bahar-mevsiminde-bitki-bakiminin-puf-noktalari-2333634,TRUE,FALSE,FALSE,FALSE,,,79,0,0,3,3,0,0
TRUE,FALSE,https://www.posta.com.tr/gul-suyu-nasil-yapilir-evde-dogal-gul-suyu-yapimi-2283377,TRUE,FALSE,FALSE,FALSE,,,82,0,0,3,3,0,0
TRUE,FALSE,https://www.haberler.com/mucize-doktor-64-bolumuyle-ekrana-veda-etti-14161834-haberi/,TRUE,FALSE,FALSE,FALSE,,Mucize Doktor 64. bölümüyle final yaptı! Başrol oyuncusu Taner Ölmez'in vedası duygulandırdı,85,92,2,4,2,0,0
FALSE,FALSE,https://qoshe.com/gazete/project-syndicate,TRUE,FALSE,FALSE,FALSE,,,42,0,0,4,1,0,0
FALSE,FALSE,https://qoshe.com/gazete/psychology-today-en,TRUE,FALSE,FALSE,FALSE,,,44,0,0,4,1,0,0
TRUE,FALSE,https://www.sondakika.com/haber/haber-son-dakika-daha-once-bu-rakamlar-gorulmedi-14162244/,TRUE,FALSE,FALSE,FALSE,,"Son dakika: Daha önce bu rakamlar görülmedi Dolar 8,5995, euro 8,47",90,67,8,5,2,0,0
FALSE,FALSE,https://www.haberturk.com/ekonomi/sigorta,TRUE,FALSE,FALSE,FALSE,,Sigorta,41,7,0,4,2,0,0
TRUE,FALSE,https://www.f5haber.com/yeni-ford-focus-fiyatlari-inanilir-gibi-degil-guncel-liste-cok-baska-fotogaleri-5939072,TRUE,FALSE,FALSE,FALSE,,Yeni Ford Focus fiyatları inanılır gibi değil; Güncel liste çok başka,111,69,0,3,2,0,0
FALSE,FALSE,https://theworldnews.net/,TRUE,FALSE,TRUE,FALSE,,,25,0,0,3,1,0,0
FALSE,FALSE,https://theworldnews.net/page/vacancy,TRUE,FALSE,FALSE,FALSE,,,37,0,0,4,1,0,0
FALSE,FALSE,https://theworldnews.net/page/contacts,TRUE,FALSE,FALSE,FALSE,,,38,0,0,4,1,0,0
FALSE,FALSE,https://www.borsagundem.com/gunun-haberleri,TRUE,FALSE,FALSE,FALSE,,,43,0,0,3,2,0,0
TRUE,FALSE,https://www.borsagundem.com/haber/unlu-yatirim-uzmanindan-ethereum-icin-yukselis-tahmini/1574449,TRUE,FALSE,FALSE,FALSE,,Ünlü yatırım uzmanından Ethereum için yükseliş tahmini,96,54,0,5,2,0,0
FALSE,TRUE,http://www.gazetevatan.com/bayraktar-tb2-avrupa-nin-gobeginde-vurdu-goruntuler-cikti-66116-galeri-dunya-fotogaleri/?fc=ok&NewID=F5F9DDAB-6257-4403-9994-F52336628D09,TRUE,FALSE,FALSE,FALSE,,Bayraktar TB2 Avrupa'nın göbeğinde vurdu! Görüntüler çıktı,164,58,1,4,2,2,0
FALSE,TRUE,http://www.gazetevatan.com/-camdaki-kiz-da-buyuk-sir-ortaya-cikti--66126-galeri-magazin-fotogaleri/,TRUE,FALSE,FALSE,FALSE,,'Camdaki Kız'da büyük sır ortaya çıktı!,99,39,0,4,2,0,0
FALSE,FALSE,https://www.turkish.shafaqna.com/TR/AL/5891965,TRUE,FALSE,FALSE,FALSE,,,46,0,0,5,3,0,0
FALSE,TRUE,/TR/AL/sou/www.cnnturk.com/CNN Turk,TRUE,FALSE,FALSE,FALSE,,,35,0,0,5,2,0,0
TRUE,FALSE,https://www.posta.com.tr/yazarlar/ozgur-gokmen-celenk/varis-coraplari-varisin-hangi-evresinde-kullanilmali-2334242,TRUE,FALSE,FALSE,FALSE,,,114,0,0,5,3,0,0
TRUE,FALSE,https://www.posta.com.tr/yazarlar/dr-haydar-dumen/filmler-renk-katabilir-ama-2334193,TRUE,FALSE,FALSE,FALSE,,,84,0,0,5,3,0,0
TRUE,FALSE,https://www.haberler.com/gogsumuzu-kabartti-oyuncu-ece-hakim-harvard-14162224-haberi/,TRUE,FALSE,FALSE,FALSE,,"Göğsümüzü kabarttı! Oyuncu Ece Hakim, Harvard Üniversitesi'nden mezun oldu",85,74,0,4,2,0,0
FALSE,FALSE,https://qoshe.com/gazete/qolumnist-en,TRUE,FALSE,FALSE,FALSE,,,37,0,0,4,1,0,0
FALSE,FALSE,https://qoshe.com/gazete/rt-com-world,TRUE,FALSE,FALSE,FALSE,,,37,0,0,4,1,0,0
FALSE,FALSE,https://qoshe.com/gazete/smesk,TRUE,FALSE,FALSE,FALSE,,,30,0,0,4,1,0,0
TRUE,FALSE,https://www.sondakika.com/haber/haber-diyarbakir-da-iki-kuyuda-petrol-bulunmasi-sevinc-14161408/,TRUE,FALSE,FALSE,FALSE,,Arpa ektikleri yerden petrol fışkırdı İşte Cumhurbaşkanı Erdoğan’ın bahsettiği o kuyu,96,85,0,5,2,0,0
FALSE,FALSE,https://www.haberturk.com/ekonomi/sosyal-guvenlik,TRUE,FALSE,FALSE,FALSE,,Sosyal Güvenlik,49,15,0,4,2,0,0
TRUE,FALSE,https://www.f5haber.com/son-yaz-dizisinde-ali-atay-depremi-yasaniyor-senaristlerin-hamlesi-merak-ediliyor-fotogaleri-5939076,TRUE,FALSE,FALSE,FALSE,,Son Yaz dizisinde Ali Atay depremi yaşanıyor; Senaristlerin hamlesi merak ediliyor,124,82,0,3,2,0,0
FALSE,FALSE,https://theworldnews.net/page/adv,TRUE,FALSE,FALSE,FALSE,,,33,0,0,4,1,0,0
FALSE,FALSE,https://theworldnews.net/page/press,TRUE,FALSE,FALSE,FALSE,,,35,0,0,4,1,0,0
FALSE,FALSE,https://theworldnews.net/,TRUE,FALSE,TRUE,FALSE,,,25,0,0,3,1,0,0
TRUE,FALSE,https://www.borsagundem.com/redirect/1574446,TRUE,FALSE,FALSE,FALSE,,TCMB: Sıkı parasal duruş önemli bir tampon,44,42,0,4,2,0,0
FALSE,TRUE,http://www.gazetevatan.com/altin-fiyatlarinda-flas-tahmin-575-lira-tarih-verdi-1393161-ekonomi-galeri-haber/,TRUE,FALSE,FALSE,FALSE,,Altın fiyatlarında flaş tahmin!,108,31,0,4,2,0,0
FALSE,TRUE,http://www.gazetevatan.com/arka-sokaklar-in-zelis-i-yusra-geyik-yine-cok-iddiali-son-paylasimi--63724-galeri-magazin-fotogaleri/,TRUE,FALSE,FALSE,FALSE,,Arka Sokaklar'ın Zeliş'i Yüsra Geyik yine çok iddialı! Son paylaşımı...,128,71,0,4,2,0,0
TRUE,FALSE,https://www.turkish.shafaqna.com/TR/AL/5891964,TRUE,FALSE,FALSE,FALSE,,,46,0,0,5,3,0,0
FALSE,TRUE,/TR/AL/sou/www.cnnturk.com/CNN Turk,TRUE,FALSE,FALSE,FALSE,,,35,0,0,5,2,0,0
TRUE,FALSE,https://www.turkish.shafaqna.com/TR/AL/5891963,TRUE,FALSE,FALSE,FALSE,,,46,0,0,5,3,0,0
TRUE,FALSE,https://www.posta.com.tr/yazarlar/filiz-ozkol/28-mayis-2021-gunun-burc-yorumlari-2334192,TRUE,FALSE,FALSE,FALSE,,,88,0,0,5,3,0,0
TRUE,FALSE,https://www.posta.com.tr/yazarlar/dr-ali-gursoy/asi-yaptirsaniz-da-duzenli-kontrol-sart-2334189,TRUE,FALSE,FALSE,FALSE,,,95,0,0,5,3,0,0
FALSE,FALSE,https://www.posta.com.tr/son-dakika-haberleri,TRUE,FALSE,FALSE,FALSE,,,45,0,0,3,3,0,0
TRUE,FALSE,https://www.haberler.com/servetine-servet-ekleyen-aleyna-tilki-600-bin-tl-14162146-haberi/,TRUE,FALSE,FALSE,FALSE,,"Servetine servet katan Aleyna Tilki, binlerce liralık reklam anlaşmasına imza attı",90,82,0,4,2,0,0
FALSE,FALSE,https://qoshe.com/gazete/south-china-morning-post-en,TRUE,FALSE,FALSE,FALSE,,,52,0,0,4,1,0,0
FALSE,FALSE,https://qoshe.com/gazete/the-asahi-shimbun,TRUE,FALSE,FALSE,FALSE,,,42,0,0,4,1,0,0
FALSE,FALSE,https://qoshe.com/gazete/the-diplomat-en,TRUE,FALSE,FALSE,FALSE,,,40,0,0,4,1,0,0
TRUE,FALSE,https://www.sondakika.com/haber/haber-aleyna-tilki-servetine-servet-katti-yeni-reklam-14162176/,TRUE,FALSE,FALSE,FALSE,,"Aleyna Tilki, servetine servet kattı Yeni reklam anlaşması 600 bin TL’lik",95,73,3,5,2,0,0
FALSE,FALSE,https://www.haberturk.com/ekonomi/sosyal-guvenlik/genel-saglik-sigortasi,TRUE,FALSE,FALSE,FALSE,,Genel Sağlık Sigortası,72,22,0,5,2,0,0
TRUE,FALSE,https://www.f5haber.com/turkiyenin-asi-takvimi-guncellendi-1-haziranda-basliyor-fotogaleri-5939278,TRUE,FALSE,FALSE,FALSE,,Türkiye'nin aşı takvimi güncellendi: 1 Haziran'da başlıyor,98,58,1,3,2,0,0
TRUE,FALSE,https://www.borsagundem.com/haber/elvan-hedefimiz-dolarizasyonu-tersine-cevirmek/1574440,TRUE,FALSE,FALSE,FALSE,,Elvan: Hedefimiz dolarizasyonu tersine çevirmek,88,47,0,5,2,0,0
FALSE,TRUE,Javascript:headlineSlider.Back(),TRUE,FALSE,FALSE,FALSE,,,32,0,0,0,1,0,0
FALSE,TRUE,Javascript:headlineSlider.Next(),TRUE,FALSE,FALSE,FALSE,,,32,0,0,0,1,0,0
FALSE,TRUE,/TR/AL/sou/www.cnnturk.com/CNN Turk,TRUE,FALSE,FALSE,FALSE,,,35,0,0,5,2,0,0
TRUE,FALSE,https://www.turkish.shafaqna.com/TR/AL/5891962,TRUE,FALSE,FALSE,FALSE,,,46,0,0,5,3,0,0
FALSE,TRUE,/TR/AL/sou/www.cnnturk.com/CNN Turk,TRUE,FALSE,FALSE,FALSE,,,35,0,0,5,2,0,0
TRUE,FALSE,https://www.posta.com.tr/iste-necip-uysalin-gelecek-plani-futbolu-biraktiktan-sonra-2334262,TRUE,FALSE,FALSE,FALSE,,,91,0,0,3,3,0,0
TRUE,FALSE,https://www.posta.com.tr/merkez-bankasi-baskanindan-kararlilik-mesaji-2334260,TRUE,FALSE,FALSE,FALSE,,,77,0,0,3,3,0,0
TRUE,FALSE,https://www.posta.com.tr/uzman-isimden-kritik-koronavirus-aciklamasi-vakalarin-yuzde-10unda-goruluyor-2334248,TRUE,FALSE,FALSE,FALSE,,,109,0,0,3,3,0,0
TRUE,FALSE,https://www.haberler.com/fotogaleri/kylie-bildigimiz-gibi-bir-avuc-bikinisiyle/,TRUE,FALSE,FALSE,FALSE,,Kylie bildiğimiz gibi! Bir avuç bikinisiyle Instagram'ı kasıp kavurdu,79,69,0,5,2,0,0
FALSE,FALSE,https://qoshe.com/gazete/the-japan-news,TRUE,FALSE,FALSE,FALSE,,,39,0,0,4,1,0,0
FALSE,FALSE,https://qoshe.com/gazete/the-japan-times,TRUE,FALSE,FALSE,FALSE,,,40,0,0,4,1,0,0
TRUE,FALSE,https://www.sondakika.com/haber/haber-ihracat-nisan-ayinda-yuzde-109-2-artti-14162160/,TRUE,FALSE,FALSE,FALSE,,"İhracat nisan ayında yüzde 109,2 arttı",86,38,4,5,2,0,0
FALSE,FALSE,https://www.haberturk.com/ekonomi/sosyal-guvenlik/emekli,TRUE,FALSE,FALSE,FALSE,,Emekli,56,6,0,5,2,0,0
TRUE,FALSE,https://www.f5haber.com/bilim-kurulu-uyesi-acikladi-maskelere-ne-zaman-veda-edecegiz-fotogaleri-5939232,TRUE,FALSE,FALSE,FALSE,,Bilim Kurulu üyesi açıkladı: Maskelere ne zaman veda edeceğiz?,103,62,0,3,2,0,0
TRUE,FALSE,https://www.borsagundem.com/redirect/1574439,TRUE,FALSE,FALSE,FALSE,,Merkez Bankası'ndan kararlılık vurgusu,44,38,0,4,2,0,0
FALSE,TRUE,http://www.gazetevatan.com/ikinci-el-arabada-firsat-44-bin-liraya-araba-teklif-yagiyor-1393270-ekonomi-galeri-haber/,TRUE,FALSE,FALSE,FALSE,,,116,0,0,4,2,0,0
FALSE,TRUE,http://www.gazetevatan.com/merkez-bankasi-ndan-flas-dolar-euro-aciklamasi--1393310-ekonomi/,TRUE,FALSE,FALSE,FALSE,,,91,0,0,4,2,0,0
TRUE,FALSE,https://www.turkish.shafaqna.com/TR/AL/5891961,TRUE,FALSE,FALSE,FALSE,,,46,0,0,5,3,0,0
